Boro,street,fromSt,avg_vol,lat,lon,geometry
Manhattan,W/B E 25 ST @ ASSER LEVY PLACE,ASSER LEVY PL,18.743614001892148,40.7888899,-73.9540398,POINT (-73.9540398 40.7888899)
Manhattan,W/B E HOUSTON ST @ ALLEN ST,ALLEN ST,116.2188679245283,40.7228234,-73.9885765,POINT (-73.9885765 40.7228234)
Manhattan,W/B EAST 14TH ST @ 3RD AVE,3 AV,92.0,40.7313567,-73.9825791,POINT (-73.9825791 40.7313567)
Manhattan,W/B EAST 14TH ST @ IRVING PL.,IRVING PL,107.0,40.7382666,-73.9993219,POINT (-73.9993219 40.7382666)
Manhattan,W/B EAST 14TH ST@ UNION SEQUARE EAST,UNION SQ S/BROADWAY,98.0,40.7347921,-73.990752,POINT (-73.990752 40.7347921)
Manhattan,W/B EAST 14TH ST@ UNION SQUARE SOUTH,BROADWAY,93.33333333333333,40.7382666,-73.9993219,POINT (-73.9993219 40.7382666)
Manhattan,W/B GANSEVOORT ST @ WASHINGTON ST,WASHINGTON ST,25.036363636363635,40.7393891,-74.0080479,POINT (-74.0080479 40.7393891)
Manhattan,W/B QUEENSBORO BR NORTH INNER RDWY,EAST RD/BIKE PATH,666.8,40.75692900000001,-73.9547551,POINT (-73.9547551 40.75692900000001)
Manhattan,W/B UNION SQUARE E @ E 14 ST,E 14 ST/BROADWAY,189.66318537859007,40.7392008,-73.99471059999999,POINT (-73.99471059999999 40.7392008)
Manhattan,W/B W 179TH ST @ AUDUBON AVE,AUDUBON AV,31.043887147335422,40.84741330000001,-73.9333095,POINT (-73.9333095 40.84741330000001)
Manhattan,W/B WILLIAMSBURG BR NORTH OUTER RDWY,BOROUGH BOUNDARY,278.5548387096774,40.7220384,-73.9924255,POINT (-73.9924255 40.7220384)
Manhattan,WADSWORTH AVE N/O W 173rd ST,W 173 ST,24.768714011516316,40.8446546,-73.9387274,POINT (-73.9387274 40.8446546)
Manhattan,WADSWORTH AVENUE,West 180 Street,42.282467532467535,40.8491487,-73.9354809,POINT (-73.9354809 40.8491487)
Manhattan,WADSWORTH AVENUE,West 187 Street,27.519898391193905,40.8535776,-73.93224119999999,POINT (-73.93224119999999 40.8535776)
Manhattan,WALKER STREET,Broadway,76.79375,40.7186346,-74.0025424,POINT (-74.0025424 40.7186346)
Manhattan,WANAMAKER PLACE,Lafayette Street,84.91041666666666,40.730633,-73.9906561,POINT (-73.9906561 40.730633)
Manhattan,WASHINGTON ST,CHARLES ST,46.833333333333336,40.7341025,-74.0084942,POINT (-74.0084942 40.7341025)
Manhattan,WATER STREET,Gouverneur Lane,136.36111111111111,40.7046769,-74.0081386,POINT (-74.0081386 40.7046769)
Manhattan,WBB E/B SOUTH OUTER ROADWAY,BOROUGH BOUNDARY,1.5,40.7074708,-74.0010523,POINT (-74.0010523 40.7074708)
Manhattan,WBB W/B NORTH OUTER ROADWAY,F D R DRIVE,280.6988636363636,40.7220384,-73.9924255,POINT (-73.9924255 40.7220384)
Manhattan,WEST 112 STREET,Broadway,17.53684210526316,40.805419,-73.9656722,POINT (-73.9656722 40.805419)
Manhattan,WEST 116 STREET,Lenox Avenue,77.884375,40.8020026,-73.94961599999999,POINT (-73.94961599999999 40.8020026)
Manhattan,WEST 12 STREET,8 Avenue Line,8.7,40.7375504,-74.00482040000001,POINT (-74.00482040000001 40.7375504)
Manhattan,WEST 121 STREET,Manhattan Avenue,14.63013698630137,40.80822209999999,-73.9544825,POINT (-73.9544825 40.80822209999999)
Manhattan,WEST 125 STREET,Dead End,86.40942028985508,40.8109848,-73.9530846,POINT (-73.9530846 40.8109848)
Manhattan,WEST 135TH ST EB APPROACH TO AMSTERDAM,AMSTERDAM AV,32.25,40.770426,-73.98761429999999,POINT (-73.98761429999999 40.770426)
Manhattan,WEST 135TH ST EB APPROACH TO FR. DOUGLASS BLVD,EDGECOMBE AV,30.147465437788018,40.8164207,-73.9466177,POINT (-73.9466177 40.8164207)
Manhattan,WEST 135TH ST EB APPROACH TO LENOX AVE,7 AVENUE,77.0,40.7669345,-73.9790627,POINT (-73.9790627 40.7669345)
Manhattan,WEST 135TH ST WB APPROACH TO ADAM CLT POWELL BLVD,7 AVENUE,68.30985915492958,40.8266475,-73.935278,POINT (-73.935278 40.8266475)
Manhattan,WEST 135TH ST WB APPROACH TO LENOX AVE,LENOX TERRACE PL,59.0,40.8100312,-73.9439323,POINT (-73.9439323 40.8100312)
Manhattan,WEST 143 STREET,Amsterdam Avenue,14.14375,40.8239439,-73.9485502,POINT (-73.9485502 40.8239439)
Manhattan,WEST 145 STREET,Adam C Powell Boulevard,96.33035714285714,40.8215996,-73.938996,POINT (-73.938996 40.8215996)
Manhattan,WEST 145 STREET,Edgecombe Avenue,115.16666666666667,40.82367139999999,-73.9438741,POINT (-73.9438741 40.82367139999999)
Manhattan,WEST 155 STREET,Harlem River Drive Service Rd W,137.75115740740742,40.8283182,-73.9351172,POINT (-73.9351172 40.8283182)
Manhattan,WEST 156 STREET,Dead end,14.73611111111111,40.8333212,-73.9450448,POINT (-73.9450448 40.8333212)
Manhattan,WEST 165 STREET,8 Avenue Line,26.344791666666666,40.8372012,-73.9367117,POINT (-73.9367117 40.8372012)
Manhattan,WEST 165 STREET,Ft Washington Avenue,90.73777777777778,40.8402009,-73.9430675,POINT (-73.9430675 40.8402009)
Manhattan,WEST 167 STREET,Audubon Avenue,9.321428571428571,40.8399036,-73.9388006,POINT (-73.9388006 40.8399036)
Manhattan,WEST 17 STREET,8 Avenue,28.6,40.7416739,-74.0011272,POINT (-74.0011272 40.7416739)
Manhattan,WEST 176 STREET,Broadway/ 7 Avenue Line,29.613095238095237,40.848657,-73.940505,POINT (-73.940505 40.848657)
Manhattan,WEST 177 STREET,Audubon Avenue,27.6875,40.8461483,-73.9342394,POINT (-73.9342394 40.8461483)
Manhattan,WEST 178 STREET,Broadway,191.9805194805195,40.8483831,-73.9376991,POINT (-73.9376991 40.8483831)
Manhattan,WEST 179 STREET,Wadsworth Avenue,61.509803921568626,40.8485219,-73.9359343,POINT (-73.9359343 40.8485219)
Manhattan,WEST 181 STREET,Broadway/ 7 Avenue Line,49.49166666666667,40.7051959,-74.0139909,POINT (-74.0139909 40.7051959)
Manhattan,WEST 182 STREET,Broadway/ 7 Avenue Line,23.51508620689655,40.8481574,-73.9297948,POINT (-73.9297948 40.8481574)
Manhattan,WEST 207 STREET,Vermilyea Avenue,1.1492890995260663,40.8667494,-73.92066310000001,POINT (-73.92066310000001 40.8667494)
Manhattan,WEST 212 STREET,Broadway,8.48611111111111,40.8684855,-73.9185638,POINT (-73.9185638 40.8684855)
Manhattan,WEST 225 STREET,Broadway,74.5703125,40.8742783,-73.91034479999999,POINT (-73.91034479999999 40.8742783)
Manhattan,WEST 225 STREET,Marble Hill Avenue,10.846153846153847,40.8746698,-73.9110911,POINT (-73.9110911 40.8746698)
Manhattan,WEST 26 STREET,7 Avenue,72.82986111111111,40.7460132,-73.99426199999999,POINT (-73.99426199999999 40.7460132)
Manhattan,WEST 29 STREET,6 Avenue Line,66.12152777777777,40.7466697,-73.990066,POINT (-73.990066 40.7466697)
Manhattan,WEST 34 STREET,8 Avenue,260.65277777777777,40.7521895,-73.9934328,POINT (-73.9934328 40.7521895)
Manhattan,WEST 35 STREET,5 Avenue,49.620535714285715,40.749118,-73.9840802,POINT (-73.9840802 40.749118)
Manhattan,WEST 35 STREET,Amtrak-northeast Line,0.0,40.749118,-73.9840802,POINT (-73.9840802 40.749118)
Manhattan,WEST 37 STREET,Lincoln Tunnel Approach,49.045112781954884,40.7540373,-73.9919236,POINT (-73.9919236 40.7540373)
Manhattan,WEST 42 STREET,11 Avenue,82.19196428571429,40.7607533,-73.99828149999999,POINT (-73.99828149999999 40.7607533)
Manhattan,WEST 53 STREET,5 Avenue,65.61574074074075,40.7604163,-73.9758485,POINT (-73.9758485 40.7604163)
Manhattan,WEST 57 STREET,9 Avenue,118.48717948717949,40.7679337,-73.98573689999999,POINT (-73.98573689999999 40.7679337)
Manhattan,WEST 58 STREET,10 Avenue,122.75,40.7697896,-73.9880573,POINT (-73.9880573 40.7697896)
Manhattan,WEST 59 STREET,11 Avenue,25.17539267015707,40.7716242,-73.9904557,POINT (-73.9904557 40.7716242)
Manhattan,WEST 59 STREET,12 Avenue,20.3984375,40.7727831,-73.9932065,POINT (-73.9932065 40.7727831)
Manhattan,WEST 62 STREET,Broadway,63.45454545454545,40.7706189,-73.98225839999999,POINT (-73.98225839999999 40.7706189)
Manhattan,WEST 65 STREET,Dead end,39.8974358974359,40.7736789,-73.9837294,POINT (-73.9837294 40.7736789)
Manhattan,WEST 72 STREET,CENTRAL PARK WEST,45.83617021276596,40.7762272,-73.9759658,POINT (-73.9759658 40.7762272)
Manhattan,WEST 72 STREET,Columbus Avenue,52.02040816326531,40.77741899999999,-73.9787989,POINT (-73.9787989 40.77741899999999)
Manhattan,WEST 72 STREET,West End Avenue,62.65263157894737,40.7798053,-73.9844888,POINT (-73.9844888 40.7798053)
Manhattan,WEST DR ENTRANCE FROM W 72 ST,CPW 72 APPR,3.0,40.7775452,-73.9797284,POINT (-73.9797284 40.7775452)
Manhattan,WEST END AV,W 106 ST,79.0,40.8016185,-73.96851319999999,POINT (-73.96851319999999 40.8016185)
Manhattan,WEST END AV,W 60 ST,82.37002096436059,40.7722452,-73.990003,POINT (-73.990003 40.7722452)
Manhattan,WEST END AV,W 61 ST,153.83981154299175,40.7728713,-73.9895449,POINT (-73.9895449 40.7728713)
Manhattan,WEST END AV,W 65 ST,57.19847328244275,40.7753758,-73.9877195,POINT (-73.9877195 40.7753758)
Manhattan,WEST END AV,W 71 ST,136.5,40.77913230000001,-73.9849818,POINT (-73.9849818 40.77913230000001)
Manhattan,WEST END AV,W 74 ST,95.125,40.7811338,-73.98352349999999,POINT (-73.98352349999999 40.7811338)
Manhattan,WEST END AV,W 75 ST,107.22222222222223,40.7817691,-73.9830592,POINT (-73.9830592 40.7817691)
Manhattan,WEST END AV,W 78 ST,53.38718929254302,40.7836697,-73.98167049999999,POINT (-73.98167049999999 40.7836697)
Manhattan,WEST END AV,W 85 ST,69.25,40.7882105,-73.9783607,POINT (-73.9783607 40.7882105)
Manhattan,WEST END AV,W 86 ST,86.5,40.78887599999999,-73.9778783,POINT (-73.9778783 40.78887599999999)
Manhattan,WEST END AV,W 95 ST,55.37236180904522,40.7945868,-73.9737057,POINT (-73.9737057 40.7945868)
Manhattan,WEST END AV,W 96 ST,99.11363636363636,40.7952682,-73.9732061,POINT (-73.9732061 40.7952682)
Manhattan,WEST END AVENUE,West 60 Street,79.21013354281226,40.7722452,-73.990003,POINT (-73.990003 40.7722452)
Manhattan,WEST END AVENUE,West 97 Street,70.80547550432277,40.7959366,-73.9727163,POINT (-73.9727163 40.7959366)
Manhattan,WEST STREET,Bloomfield Street,302.734375,40.7405777,-74.0106276,POINT (-74.0106276 40.7405777)
Manhattan,WEST STREET,Gansevoort Street,279.10833333333335,40.7394049,-74.0069637,POINT (-74.0069637 40.7394049)
Manhattan,WILLIAM/OLD SLIP,WATER ST/HANOVER SQ,95.5748865355522,40.7042203,-74.0088,POINT (-74.0088 40.7042203)
Manhattan,WILLIAMSBURG BR,BOROUGH BOUNDARY,330.8720930232558,40.7251272,-73.9968604,POINT (-73.9968604 40.7251272)
Manhattan,WILLIAMSBURG BRIDGE,East River Shoreline West,454.9765625,40.7135955,-73.9719618,POINT (-73.9719618 40.7135955)
Manhattan,WILLIS AV BR,HRD NB EXIT 18,238.77777777777777,40.8023897,-73.9304866,POINT (-73.9304866 40.8023897)
Manhattan,WILLIS AVENUE BRIDGE,Harlem River Drive Exit 18 Nb,289.1502590673575,40.8032862,-73.9295269,POINT (-73.9295269 40.8032862)
Manhattan,WORTH STREET,Mulberry Street,53.942708333333336,40.7139462,-73.9995621,POINT (-73.9995621 40.7139462)
Manhattan,YORK AV,E 74 ST,71.9337822671156,40.76817430000001,-73.9527868,POINT (-73.9527868 40.76817430000001)
Manhattan,YORK AVE BET E 72ND ST & E 73RD ST,E 72 ST,180.54545454545453,40.7692564,-73.959428,POINT (-73.959428 40.7692564)
Manhattan,YORK AVE BET E 76TH ST & E 77TH ST,E 76 ST,106.0,40.772833,-73.9579391,POINT (-73.9579391 40.772833)
Manhattan,YORK AVE BET E 82ND ST & E 83RD ST,E 82 ST,106.33333333333333,40.7754757,-73.9540626,POINT (-73.9540626 40.7754757)
Manhattan,YORK AVE BET E 88TH ST & 89TH ST,E 88 ST,5.0,40.7794508,-73.9514125,POINT (-73.9514125 40.7794508)
Manhattan,YORK AVE BET E 88TH ST & E 89TH ST,E 88 ST,100.21167883211679,40.780124,-73.9510821,POINT (-73.9510821 40.780124)
Manhattan,YORK AVE BET E 90TH ST & E 91ST ST,E 90 ST,85.28733766233766,40.7772838,-73.9422915,POINT (-73.9422915 40.7772838)
Manhattan,YORK AVENUE,Astoria Line,121.59508408796896,40.7694468,-73.9518618,POINT (-73.9518618 40.7694468)
Manhattan,YORK AVENUE,Koch Br Pedestrian And Bike Path,108.72222222222223,40.7694468,-73.9518618,POINT (-73.9518618 40.7694468)
